order_id,customer_id,order_date,required_date,shipped_date,store_id,staff_id
955,880,17-06-2017,19-06-2017,18-06-2017,2,6
956,1184,17-06-2017,19-06-2017,20-06-2017,2,6
957,722,17-06-2017,20-06-2017,20-06-2017,3,9
958,1276,18-06-2017,20-06-2017,19-06-2017,1,2
959,650,18-06-2017,21-06-2017,21-06-2017,2,7
960,1390,18-06-2017,19-06-2017,19-06-2017,2,7
961,82,19-06-2017,21-06-2017,22-06-2017,1,2
962,570,19-06-2017,22-06-2017,20-06-2017,2,7
963,1432,19-06-2017,21-06-2017,21-06-2017,2,6
964,404,20-06-2017,22-06-2017,22-06-2017,2,7
965,457,20-06-2017,22-06-2017,23-06-2017,2,6
966,389,20-06-2017,22-06-2017,22-06-2017,3,8
967,1323,21-06-2017,24-06-2017,24-06-2017,2,6
968,1403,21-06-2017,23-06-2017,23-06-2017,2,6
969,248,21-06-2017,24-06-2017,22-06-2017,3,9
970,836,22-06-2017,25-06-2017,23-06-2017,2,7
971,1426,22-06-2017,23-06-2017,24-06-2017,3,8
972,270,23-06-2017,24-06-2017,25-06-2017,2,7
973,238,24-06-2017,27-06-2017,27-06-2017,2,6
974,511,24-06-2017,27-06-2017,27-06-2017,3,8
975,1092,25-06-2017,27-06-2017,28-06-2017,2,6
976,1266,25-06-2017,28-06-2017,27-06-2017,3,9
977,400,26-06-2017,28-06-2017,27-06-2017,2,7
978,1123,26-06-2017,28-06-2017,27-06-2017,2,6
979,1190,26-06-2017,29-06-2017,27-06-2017,2,6
980,328,26-06-2017,28-06-2017,27-06-2017,3,9
981,687,26-06-2017,29-06-2017,28-06-2017,3,8
982,1423,26-06-2017,29-06-2017,28-06-2017,3,9
983,1158,27-06-2017,28-06-2017,29-06-2017,2,6
984,1287,27-06-2017,28-06-2017,29-06-2017,2,7
985,461,30-06-2017,02-07-2017,01-07-2017,2,6
986,556,30-06-2017,03-07-2017,01-07-2017,2,7
987,172,02-07-2017,04-07-2017,04-07-2017,1,2
988,436,02-07-2017,04-07-2017,05-07-2017,2,6
989,1145,02-07-2017,04-07-2017,03-07-2017,2,6
990,706,04-07-2017,07-07-2017,07-07-2017,2,7
991,751,06-07-2017,07-07-2017,09-07-2017,1,2
992,723,07-07-2017,10-07-2017,09-07-2017,2,7
993,1415,09-07-2017,11-07-2017,11-07-2017,1,3
994,419,09-07-2017,11-07-2017,11-07-2017,2,7
995,621,11-07-2017,13-07-2017,14-07-2017,1,2
996,915,11-07-2017,12-07-2017,12-07-2017,1,2
997,485,11-07-2017,13-07-2017,14-07-2017,2,7
998,219,12-07-2017,13-07-2017,14-07-2017,2,7
999,590,12-07-2017,13-07-2017,14-07-2017,2,6
1000,645,12-07-2017,14-07-2017,15-07-2017,2,7
1001,354,13-07-2017,16-07-2017,15-07-2017,2,6
1002,1418,14-07-2017,16-07-2017,16-07-2017,1,3
1003,503,14-07-2017,16-07-2017,16-07-2017,2,7
1004,1389,14-07-2017,17-07-2017,16-07-2017,2,6
1005,266,15-07-2017,17-07-2017,16-07-2017,2,7
1006,1070,15-07-2017,18-07-2017,17-07-2017,2,7
1007,1115,16-07-2017,17-07-2017,17-07-2017,2,6
1008,1345,16-07-2017,18-07-2017,18-07-2017,2,6
1009,1064,16-07-2017,19-07-2017,19-07-2017,3,8
1010,8,18-07-2017,18-07-2017,NULL,2,7
1011,495,18-07-2017,21-07-2017,21-07-2017,1,3
1012,620,18-07-2017,20-07-2017,20-07-2017,2,7
1013,174,19-07-2017,22-07-2017,21-07-2017,2,6
1014,748,19-07-2017,21-07-2017,21-07-2017,2,6
1015,799,19-07-2017,22-07-2017,21-07-2017,2,7
1016,1417,19-07-2017,20-07-2017,21-07-2017,3,9
1017,168,20-07-2017,21-07-2017,23-07-2017,2,6
1018,290,22-07-2017,23-07-2017,23-07-2017,2,6
1019,408,22-07-2017,23-07-2017,24-07-2017,2,7
1020,16,23-07-2017,23-07-2017,NULL,2,6
1021,125,23-07-2017,24-07-2017,26-07-2017,2,6
1022,353,23-07-2017,26-07-2017,24-07-2017,2,7
1023,356,23-07-2017,26-07-2017,25-07-2017,2,6
1024,837,23-07-2017,25-07-2017,26-07-2017,2,7
1025,1304,23-07-2017,26-07-2017,26-07-2017,2,6
1026,1370,26-07-2017,28-07-2017,29-07-2017,1,2
1027,588,26-07-2017,28-07-2017,28-07-2017,2,6
1028,1273,27-07-2017,28-07-2017,30-07-2017,2,7
1029,407,29-07-2017,30-07-2017,01-08-2017,1,3
1030,161,29-07-2017,30-07-2017,31-07-2017,2,6
1031,1308,30-07-2017,01-08-2017,02-08-2017,1,2
1032,429,30-07-2017,02-08-2017,01-08-2017,2,6
1033,582,30-07-2017,31-07-2017,02-08-2017,2,7
1034,895,30-07-2017,31-07-2017,31-07-2017,2,7
1035,1283,30-07-2017,02-08-2017,02-08-2017,2,6
1036,1442,30-07-2017,01-08-2017,31-07-2017,2,6
1037,1229,31-07-2017,02-08-2017,03-08-2017,2,6
1038,1281,31-07-2017,01-08-2017,03-08-2017,2,7
1039,1077,02-08-2017,04-08-2017,03-08-2017,2,7
1040,1225,04-08-2017,07-08-2017,05-08-2017,1,2
1041,70,04-08-2017,06-08-2017,05-08-2017,2,7
1042,539,06-08-2017,07-08-2017,07-08-2017,2,7
1043,1235,06-08-2017,09-08-2017,08-08-2017,2,6
1044,1270,07-08-2017,10-08-2017,08-08-2017,2,7
1045,185,07-08-2017,09-08-2017,10-08-2017,3,9
1046,1134,07-08-2017,09-08-2017,08-08-2017,3,8
1047,116,08-08-2017,08-08-2017,NULL,3,8
1048,777,08-08-2017,10-08-2017,09-08-2017,2,7
1049,194,09-08-2017,11-08-2017,10-08-2017,1,2
1050,239,09-08-2017,12-08-2017,12-08-2017,1,3
1051,209,10-08-2017,11-08-2017,11-08-2017,2,7
1052,460,10-08-2017,12-08-2017,13-08-2017,2,6
1053,1439,10-08-2017,11-08-2017,12-08-2017,2,6
1054,189,11-08-2017,12-08-2017,12-08-2017,2,7
1055,140,12-08-2017,15-08-2017,15-08-2017,2,6
1056,325,12-08-2017,15-08-2017,13-08-2017,2,7
1057,456,12-08-2017,15-08-2017,13-08-2017,2,7
1058,782,13-08-2017,16-08-2017,14-08-2017,2,6
1059,6,14-08-2017,17-08-2017,17-08-2017,2,7
1060,182,15-08-2017,18-08-2017,17-08-2017,2,6
1061,655,15-08-2017,18-08-2017,18-08-2017,2,7
1062,1210,15-08-2017,17-08-2017,18-08-2017,2,6
1063,198,16-08-2017,19-08-2017,19-08-2017,3,8
1064,898,16-08-2017,18-08-2017,19-08-2017,3,9
1065,25,17-08-2017,19-08-2017,19-08-2017,2,7
1066,106,17-08-2017,20-08-2017,19-08-2017,2,7
1067,225,17-08-2017,19-08-2017,19-08-2017,2,7
1068,453,17-08-2017,20-08-2017,19-08-2017,2,7
1069,493,17-08-2017,19-08-2017,18-08-2017,2,6
1070,596,17-08-2017,20-08-2017,18-08-2017,2,7
1071,602,17-08-2017,20-08-2017,18-08-2017,3,8
1072,47,18-08-2017,18-08-2017,NULL,1,3
1073,911,18-08-2017,19-08-2017,21-08-2017,2,7
1074,11,19-08-2017,19-08-2017,NULL,2,6
1075,1003,19-08-2017,21-08-2017,22-08-2017,1,3
1076,42,19-08-2017,22-08-2017,22-08-2017,2,6
1077,412,19-08-2017,20-08-2017,21-08-2017,2,6
1078,793,19-08-2017,21-08-2017,20-08-2017,2,6
1079,812,19-08-2017,20-08-2017,20-08-2017,2,7
1080,1086,19-08-2017,20-08-2017,20-08-2017,2,7
1081,1106,19-08-2017,22-08-2017,22-08-2017,2,6
1082,1327,20-08-2017,22-08-2017,21-08-2017,2,6
1083,1372,20-08-2017,23-08-2017,23-08-2017,2,6
1084,2,21-08-2017,24-08-2017,23-08-2017,1,2
1085,305,21-08-2017,23-08-2017,23-08-2017,1,3
1086,220,21-08-2017,23-08-2017,24-08-2017,2,7
1087,675,22-08-2017,23-08-2017,25-08-2017,3,8
1088,1160,22-08-2017,23-08-2017,23-08-2017,3,8
1089,46,23-08-2017,23-08-2017,NULL,1,2
1090,1427,24-08-2017,26-08-2017,26-08-2017,1,2
1091,1260,24-08-2017,25-08-2017,25-08-2017,2,7
1092,40,25-08-2017,28-08-2017,27-08-2017,1,2
1093,326,25-08-2017,28-08-2017,26-08-2017,1,3
1094,828,25-08-2017,27-08-2017,28-08-2017,2,6
1095,1382,26-08-2017,28-08-2017,27-08-2017,3,9
1096,589,27-08-2017,29-08-2017,29-08-2017,1,2
1097,1311,27-08-2017,30-08-2017,28-08-2017,2,6
1098,752,28-08-2017,30-08-2017,30-08-2017,1,2
1099,1128,28-08-2017,29-08-2017,30-08-2017,2,6
1100,1392,28-08-2017,29-08-2017,29-08-2017,2,7
1101,379,29-08-2017,30-08-2017,30-08-2017,2,7
1102,1317,29-08-2017,31-08-2017,31-08-2017,2,6
1103,1394,31-08-2017,02-09-2017,02-09-2017,2,7
1104,268,01-09-2017,04-09-2017,03-09-2017,2,6
1105,747,01-09-2017,04-09-2017,03-09-2017,3,8
1106,1009,02-09-2017,04-09-2017,04-09-2017,2,6
1107,1424,02-09-2017,05-09-2017,05-09-2017,2,7
1108,735,03-09-2017,05-09-2017,04-09-2017,1,3
1109,23,03-09-2017,04-09-2017,04-09-2017,2,6
1110,912,04-09-2017,07-09-2017,07-09-2017,2,6
1111,930,04-09-2017,06-09-2017,05-09-2017,2,6
1112,798,05-09-2017,08-09-2017,07-09-2017,2,7
1113,388,06-09-2017,08-09-2017,07-09-2017,2,7
1114,1036,06-09-2017,08-09-2017,08-09-2017,2,6
1115,1100,07-09-2017,09-09-2017,09-09-2017,2,6
1116,52,08-09-2017,10-09-2017,10-09-2017,2,7
1117,334,08-09-2017,10-09-2017,10-09-2017,2,6
1118,1023,08-09-2017,11-09-2017,11-09-2017,2,6
1119,749,10-09-2017,12-09-2017,13-09-2017,1,2
1120,1269,10-09-2017,12-09-2017,13-09-2017,2,7
1121,143,11-09-2017,13-09-2017,12-09-2017,2,7
1122,1132,12-09-2017,14-09-2017,14-09-2017,2,6
1123,598,13-09-2017,14-09-2017,14-09-2017,2,7
1124,275,13-09-2017,14-09-2017,16-09-2017,3,9
1125,945,14-09-2017,15-09-2017,15-09-2017,2,7
1126,1213,14-09-2017,16-09-2017,15-09-2017,3,8
1127,494,15-09-2017,16-09-2017,16-09-2017,2,7
1128,936,15-09-2017,17-09-2017,16-09-2017,2,6
1129,663,17-09-2017,18-09-2017,20-09-2017,2,6
1130,69,18-09-2017,20-09-2017,20-09-2017,1,3
1131,1178,18-09-2017,20-09-2017,19-09-2017,1,3
1132,351,19-09-2017,20-09-2017,20-09-2017,2,6
1133,517,19-09-2017,21-09-2017,21-09-2017,2,7
1134,978,19-09-2017,22-09-2017,20-09-2017,2,6
1135,1347,19-09-2017,21-09-2017,20-09-2017,2,6
1136,1050,20-09-2017,21-09-2017,21-09-2017,2,6
1137,810,20-09-2017,23-09-2017,23-09-2017,3,8
1138,254,21-09-2017,23-09-2017,22-09-2017,1,2
1139,1006,21-09-2017,22-09-2017,23-09-2017,1,2
1140,1063,21-09-2017,22-09-2017,22-09-2017,3,8
1141,1076,22-09-2017,23-09-2017,24-09-2017,1,2
1142,554,23-09-2017,26-09-2017,26-09-2017,1,3
1143,1087,24-09-2017,26-09-2017,27-09-2017,1,2
1144,1414,24-09-2017,27-09-2017,27-09-2017,2,7
1145,617,25-09-2017,27-09-2017,26-09-2017,2,6
1146,757,25-09-2017,26-09-2017,28-09-2017,2,7
1147,1344,25-09-2017,26-09-2017,27-09-2017,2,6
1148,1379,25-09-2017,26-09-2017,27-09-2017,2,7
1149,787,27-09-2017,30-09-2017,30-09-2017,2,7
1150,1183,28-09-2017,01-10-2017,30-09-2017,2,7
1151,708,29-09-2017,30-09-2017,30-09-2017,1,3
1152,1244,29-09-2017,02-10-2017,01-10-2017,2,6
1153,720,30-09-2017,03-10-2017,03-10-2017,2,7
1154,789,30-09-2017,03-10-2017,03-10-2017,2,7
1155,865,30-09-2017,01-10-2017,01-10-2017,2,7
1156,869,30-09-2017,03-10-2017,03-10-2017,2,7
1157,24,01-10-2017,03-10-2017,04-10-2017,1,3
1158,889,01-10-2017,03-10-2017,02-10-2017,1,2
1159,1221,01-10-2017,02-10-2017,03-10-2017,1,3
1160,1262,01-10-2017,02-10-2017,04-10-2017,1,2
1161,41,01-10-2017,04-10-2017,02-10-2017,2,7
1162,888,01-10-2017,03-10-2017,03-10-2017,2,6
1163,934,01-10-2017,02-10-2017,02-10-2017,2,6
1164,1067,01-10-2017,02-10-2017,03-10-2017,2,6
1165,652,02-10-2017,03-10-2017,05-10-2017,2,7
1166,286,03-10-2017,04-10-2017,04-10-2017,2,7
1167,900,04-10-2017,07-10-2017,06-10-2017,1,2
1168,1031,04-10-2017,05-10-2017,06-10-2017,2,6
1169,1421,04-10-2017,06-10-2017,07-10-2017,2,7
1170,534,05-10-2017,07-10-2017,06-10-2017,2,6
1171,826,05-10-2017,06-10-2017,08-10-2017,2,6
1172,1339,07-10-2017,10-10-2017,09-10-2017,2,7
1173,548,08-10-2017,10-10-2017,09-10-2017,2,7
1174,1109,08-10-2017,10-10-2017,11-10-2017,2,6
1175,292,09-10-2017,11-10-2017,12-10-2017,2,6
1176,1111,10-10-2017,13-10-2017,11-10-2017,3,9
1177,21,12-10-2017,12-10-2017,NULL,3,9
1178,771,12-10-2017,15-10-2017,13-10-2017,2,6
1179,1150,12-10-2017,15-10-2017,15-10-2017,3,9
1180,1065,13-10-2017,16-10-2017,16-10-2017,1,3
1181,1022,13-10-2017,16-10-2017,15-10-2017,2,7
1182,1422,13-10-2017,14-10-2017,16-10-2017,2,7
1183,216,14-10-2017,17-10-2017,17-10-2017,2,6
1184,369,14-10-2017,15-10-2017,16-10-2017,2,6
1185,960,14-10-2017,16-10-2017,17-10-2017,2,6
1186,1120,14-10-2017,16-10-2017,15-10-2017,2,6
1187,486,15-10-2017,18-10-2017,16-10-2017,2,6
1188,647,15-10-2017,18-10-2017,17-10-2017,2,7
1189,1090,15-10-2017,17-10-2017,18-10-2017,2,6
1190,34,16-10-2017,19-10-2017,17-10-2017,2,6
1191,186,17-10-2017,18-10-2017,18-10-2017,2,6
1192,1114,17-10-2017,19-10-2017,18-10-2017,2,6
1193,1412,17-10-2017,19-10-2017,19-10-2017,2,7
1194,192,19-10-2017,22-10-2017,22-10-2017,1,2
1195,229,19-10-2017,21-10-2017,21-10-2017,2,7
1196,508,19-10-2017,21-10-2017,20-10-2017,2,6
1197,269,21-10-2017,23-10-2017,23-10-2017,2,6
1198,1289,22-10-2017,24-10-2017,24-10-2017,2,7
1199,318,23-10-2017,24-10-2017,26-10-2017,1,2
1200,48,23-10-2017,25-10-2017,26-10-2017,2,6
1201,201,23-10-2017,24-10-2017,24-10-2017,2,6
1202,593,24-10-2017,25-10-2017,25-10-2017,2,6
1203,1191,25-10-2017,27-10-2017,26-10-2017,2,7
1204,1277,25-10-2017,28-10-2017,28-10-2017,2,6
1205,1091,26-10-2017,28-10-2017,28-10-2017,1,2
1206,222,26-10-2017,29-10-2017,29-10-2017,2,6
1207,1002,26-10-2017,28-10-2017,27-10-2017,2,6
1208,1226,26-10-2017,28-10-2017,27-10-2017,2,7
1209,1342,26-10-2017,27-10-2017,29-10-2017,2,7
1210,730,26-10-2017,27-10-2017,29-10-2017,3,8
1211,19,27-10-2017,28-10-2017,29-10-2017,2,7
1212,213,27-10-2017,30-10-2017,29-10-2017,2,6
1213,669,27-10-2017,29-10-2017,29-10-2017,3,9
1214,783,28-10-2017,29-10-2017,29-10-2017,2,6
1215,807,28-10-2017,31-10-2017,30-10-2017,2,7
1216,886,28-10-2017,30-10-2017,29-10-2017,2,7
1217,1155,28-10-2017,31-10-2017,30-10-2017,2,7
1218,1017,30-10-2017,01-11-2017,31-10-2017,1,2
1219,840,30-10-2017,02-11-2017,02-11-2017,2,7
1220,803,31-10-2017,03-11-2017,03-11-2017,2,6
1221,1290,31-10-2017,02-11-2017,01-11-2017,2,7
1222,482,01-11-2017,04-11-2017,03-11-2017,3,9
1223,1207,02-11-2017,03-11-2017,03-11-2017,2,6
1224,544,03-11-2017,04-11-2017,04-11-2017,2,6
1225,768,04-11-2017,05-11-2017,07-11-2017,1,2
1226,226,04-11-2017,07-11-2017,06-11-2017,2,7
1227,702,04-11-2017,07-11-2017,06-11-2017,2,6
1228,1041,04-11-2017,06-11-2017,06-11-2017,2,6
1229,89,05-11-2017,08-11-2017,06-11-2017,1,3
1230,1107,05-11-2017,06-11-2017,07-11-2017,2,6
1231,1180,05-11-2017,07-11-2017,06-11-2017,2,6
1232,665,06-11-2017,07-11-2017,09-11-2017,1,3
1233,462,06-11-2017,07-11-2017,08-11-2017,2,6
1234,19,07-11-2017,07-11-2017,NULL,2,6
1235,210,07-11-2017,08-11-2017,09-11-2017,2,6
1236,243,08-11-2017,11-11-2017,09-11-2017,2,7
1237,571,09-11-2017,12-11-2017,11-11-2017,1,2
1238,998,09-11-2017,10-11-2017,11-11-2017,2,6
1239,1197,09-11-2017,10-11-2017,11-11-2017,2,7
1240,903,10-11-2017,11-11-2017,11-11-2017,2,7
1241,1170,10-11-2017,12-11-2017,11-11-2017,2,7
1242,303,11-11-2017,12-11-2017,12-11-2017,2,6
1243,346,11-11-2017,13-11-2017,14-11-2017,2,6
1244,333,12-11-2017,14-11-2017,13-11-2017,2,6
1245,1166,13-11-2017,16-11-2017,14-11-2017,2,7
1246,1329,13-11-2017,16-11-2017,16-11-2017,2,7
1247,426,16-11-2017,18-11-2017,17-11-2017,1,2
1248,1367,16-11-2017,17-11-2017,18-11-2017,1,3
1249,545,17-11-2017,18-11-2017,20-11-2017,2,6
1250,1188,17-11-2017,19-11-2017,18-11-2017,2,6
1251,289,17-11-2017,19-11-2017,19-11-2017,3,9
1252,110,18-11-2017,20-11-2017,21-11-2017,1,3
1253,44,18-11-2017,21-11-2017,21-11-2017,2,6
1254,1098,18-11-2017,19-11-2017,19-11-2017,2,7
1255,375,19-11-2017,20-11-2017,21-11-2017,2,6
1256,458,19-11-2017,20-11-2017,22-11-2017,2,6
1257,1136,19-11-2017,22-11-2017,20-11-2017,2,7
1258,1099,20-11-2017,21-11-2017,22-11-2017,2,7
1259,4,21-11-2017,21-11-2017,NULL,2,7
1260,1117,22-11-2017,23-11-2017,24-11-2017,2,6
1261,435,23-11-2017,25-11-2017,24-11-2017,2,7
1262,509,23-11-2017,26-11-2017,26-11-2017,2,6
1263,1408,23-11-2017,26-11-2017,26-11-2017,2,6
1264,113,24-11-2017,27-11-2017,25-11-2017,2,6
1265,950,24-11-2017,27-11-2017,27-11-2017,2,7
1266,387,25-11-2017,28-11-2017,27-11-2017,2,6
1267,467,25-11-2017,26-11-2017,26-11-2017,2,6
1268,774,26-11-2017,28-11-2017,29-11-2017,1,3
1269,1236,26-11-2017,29-11-2017,29-11-2017,2,6
1270,1388,26-11-2017,29-11-2017,29-11-2017,2,6
1271,734,27-11-2017,30-11-2017,30-11-2017,2,6
1272,935,27-11-2017,29-11-2017,30-11-2017,2,6
1273,1268,27-11-2017,29-11-2017,29-11-2017,2,6
1274,1364,28-11-2017,29-11-2017,01-12-2017,2,7
1275,165,29-11-2017,01-12-2017,30-11-2017,1,2
1276,893,30-11-2017,03-12-2017,02-12-2017,2,6
1277,227,01-12-2017,04-12-2017,02-12-2017,2,6
1278,980,01-12-2017,02-12-2017,04-12-2017,2,7
1279,1014,01-12-2017,04-12-2017,03-12-2017,2,6
1280,123,01-12-2017,03-12-2017,03-12-2017,3,9
1281,1060,02-12-2017,05-12-2017,05-12-2017,2,6
1282,320,03-12-2017,05-12-2017,05-12-2017,2,6
1283,85,04-12-2017,07-12-2017,07-12-2017,2,7
1284,128,04-12-2017,06-12-2017,07-12-2017,2,7
1285,262,04-12-2017,07-12-2017,07-12-2017,2,7
1286,1033,04-12-2017,07-12-2017,06-12-2017,2,7
1287,279,07-12-2017,10-12-2017,09-12-2017,1,3
1288,778,07-12-2017,10-12-2017,09-12-2017,3,9
1289,1292,08-12-2017,11-12-2017,10-12-2017,1,3
1290,967,08-12-2017,10-12-2017,10-12-2017,2,6
1291,1284,09-12-2017,11-12-2017,12-12-2017,2,6
1292,285,10-12-2017,13-12-2017,11-12-2017,2,6
1293,1401,10-12-2017,12-12-2017,11-12-2017,2,7
1294,947,11-12-2017,13-12-2017,14-12-2017,1,2
1295,37,11-12-2017,12-12-2017,14-12-2017,2,7
1296,231,14-12-2017,17-12-2017,15-12-2017,1,3
1297,108,14-12-2017,17-12-2017,16-12-2017,2,6
1298,533,14-12-2017,17-12-2017,16-12-2017,3,9
1299,1216,15-12-2017,18-12-2017,16-12-2017,1,2
1300,824,15-12-2017,17-12-2017,17-12-2017,2,6
1301,1088,16-12-2017,19-12-2017,19-12-2017,1,3
1302,322,16-12-2017,18-12-2017,19-12-2017,2,7
1303,878,16-12-2017,19-12-2017,18-12-2017,2,7
1304,1409,16-12-2017,17-12-2017,17-12-2017,2,6
1305,257,17-12-2017,19-12-2017,18-12-2017,2,7
1306,28,20-12-2017,21-12-2017,22-12-2017,2,6
1307,1384,22-12-2017,23-12-2017,25-12-2017,1,2
1308,713,22-12-2017,24-12-2017,24-12-2017,2,7
1309,821,22-12-2017,25-12-2017,24-12-2017,2,6
1310,444,24-12-2017,25-12-2017,26-12-2017,1,3
1311,1021,24-12-2017,26-12-2017,27-12-2017,2,6
1312,311,25-12-2017,28-12-2017,26-12-2017,1,3
1313,1294,25-12-2017,27-12-2017,27-12-2017,1,3
1314,1027,25-12-2017,26-12-2017,28-12-2017,2,7
1315,931,25-12-2017,27-12-2017,28-12-2017,3,9
1316,846,26-12-2017,29-12-2017,27-12-2017,1,3
1317,418,27-12-2017,28-12-2017,29-12-2017,1,3
1318,75,27-12-2017,30-12-2017,29-12-2017,2,6
1319,604,27-12-2017,30-12-2017,30-12-2017,2,6
1320,244,28-12-2017,30-12-2017,29-12-2017,1,3
1321,217,30-12-2017,31-12-2017,31-12-2017,1,3
1322,39,31-12-2017,03-01-2018,02-01-2018,2,7
1323,273,31-12-2017,01-01-2018,01-01-2018,2,6
1324,862,01-01-2018,04-01-2018,03-01-2018,2,6
1325,68,01-01-2018,02-01-2018,03-01-2018,3,8
1326,567,01-01-2018,03-01-2018,02-01-2018,3,9
1327,1026,02-01-2018,03-01-2018,05-01-2018,2,6
1328,1083,02-01-2018,03-01-2018,03-01-2018,2,6
1329,443,04-01-2018,05-01-2018,06-01-2018,1,3
1330,761,04-01-2018,05-01-2018,07-01-2018,2,7
1331,1122,05-01-2018,06-01-2018,08-01-2018,2,6
1332,256,06-01-2018,07-01-2018,09-01-2018,2,7
1333,203,06-01-2018,07-01-2018,07-01-2018,3,8
1334,425,07-01-2018,09-01-2018,10-01-2018,2,6
1335,955,07-01-2018,08-01-2018,08-01-2018,2,7
1336,904,09-01-2018,10-01-2018,12-01-2018,1,2
1337,970,09-01-2018,12-01-2018,12-01-2018,2,7
1338,905,10-01-2018,11-01-2018,13-01-2018,2,6
1339,580,11-01-2018,14-01-2018,13-01-2018,1,3
1340,1066,12-01-2018,13-01-2018,13-01-2018,1,3
1341,1258,12-01-2018,13-01-2018,14-01-2018,2,7
1342,1393,12-01-2018,13-01-2018,15-01-2018,2,7
1343,594,13-01-2018,15-01-2018,14-01-2018,2,6
1344,916,13-01-2018,16-01-2018,15-01-2018,2,6
1345,1037,14-01-2018,15-01-2018,15-01-2018,2,6
1346,136,14-01-2018,15-01-2018,15-01-2018,3,8
1347,247,15-01-2018,18-01-2018,18-01-2018,1,2
1348,1214,15-01-2018,17-01-2018,17-01-2018,1,2
1349,464,15-01-2018,17-01-2018,16-01-2018,2,6
1350,637,15-01-2018,18-01-2018,17-01-2018,2,7
1351,1016,16-01-2018,19-01-2018,19-01-2018,2,7
1352,1433,16-01-2018,18-01-2018,18-01-2018,2,6
1353,502,17-01-2018,19-01-2018,18-01-2018,2,6
1354,476,19-01-2018,20-01-2018,21-01-2018,1,3
1355,1010,19-01-2018,21-01-2018,20-01-2018,2,7
1356,1161,19-01-2018,21-01-2018,22-01-2018,2,6
1357,440,20-01-2018,23-01-2018,21-01-2018,2,6
1358,253,21-01-2018,23-01-2018,24-01-2018,1,2
1359,1008,21-01-2018,22-01-2018,22-01-2018,3,9
1360,71,22-01-2018,25-01-2018,24-01-2018,2,6
1361,1084,22-01-2018,24-01-2018,23-01-2018,2,7
1362,310,23-01-2018,24-01-2018,25-01-2018,2,6
1363,860,24-01-2018,25-01-2018,25-01-2018,2,6
1364,122,25-01-2018,28-01-2018,28-01-2018,2,6
1365,689,25-01-2018,28-01-2018,27-01-2018,2,7
1366,1441,26-01-2018,27-01-2018,28-01-2018,2,6
1367,1118,27-01-2018,28-01-2018,28-01-2018,1,3
1368,765,27-01-2018,28-01-2018,29-01-2018,2,6
1369,92,28-01-2018,30-01-2018,30-01-2018,2,6
1370,115,28-01-2018,29-01-2018,29-01-2018,2,7
1371,937,29-01-2018,30-01-2018,01-02-2018,2,7
1372,1013,29-01-2018,01-02-2018,30-01-2018,2,6
1373,427,29-01-2018,31-01-2018,31-01-2018,3,9
1374,1330,30-01-2018,01-02-2018,01-02-2018,1,3
1375,312,30-01-2018,01-02-2018,01-02-2018,3,8
1376,1186,01-02-2018,02-02-2018,03-02-2018,1,2
1377,1007,01-02-2018,03-02-2018,03-02-2018,2,7
1378,983,02-02-2018,05-02-2018,04-02-2018,1,2
1379,1256,02-02-2018,05-02-2018,05-02-2018,2,6
1380,818,05-02-2018,08-02-2018,08-02-2018,1,3
1381,680,05-02-2018,06-02-2018,08-02-2018,2,7
1382,1303,06-02-2018,09-02-2018,08-02-2018,2,6
1383,488,07-02-2018,08-02-2018,08-02-2018,1,3
1384,1126,08-02-2018,10-02-2018,09-02-2018,2,7
1385,866,08-02-2018,11-02-2018,09-02-2018,3,9
1386,1254,09-02-2018,10-02-2018,11-02-2018,1,2
1387,11,09-02-2018,11-02-2018,11-02-2018,2,7
1388,323,09-02-2018,12-02-2018,12-02-2018,2,7
1389,491,11-02-2018,12-02-2018,14-02-2018,2,7
1390,63,12-02-2018,13-02-2018,13-02-2018,2,7
1391,914,13-02-2018,14-02-2018,14-02-2018,2,7
1392,1187,13-02-2018,14-02-2018,14-02-2018,2,6
1393,547,14-02-2018,15-02-2018,15-02-2018,2,7
1394,906,14-02-2018,16-02-2018,16-02-2018,3,8
1395,1052,15-02-2018,18-02-2018,16-02-2018,1,3
1396,856,15-02-2018,18-02-2018,16-02-2018,2,7
1397,920,15-02-2018,17-02-2018,16-02-2018,2,6
1398,1383,16-02-2018,19-02-2018,19-02-2018,1,3
1399,146,16-02-2018,18-02-2018,18-02-2018,2,6
1400,987,17-02-2018,18-02-2018,18-02-2018,2,6
1401,15,18-02-2018,19-02-2018,20-02-2018,2,7
1402,1171,19-02-2018,21-02-2018,21-02-2018,2,6
1403,452,21-02-2018,22-02-2018,22-02-2018,2,7
1404,1240,23-02-2018,26-02-2018,24-02-2018,1,3
1405,100,25-02-2018,28-02-2018,27-02-2018,2,6
1406,1053,25-02-2018,27-02-2018,27-02-2018,2,7
1407,18,26-02-2018,26-02-2018,NULL,2,6
1408,1172,26-02-2018,27-02-2018,01-03-2018,2,6
1409,21,26-02-2018,28-02-2018,28-02-2018,3,8
1410,1005,27-02-2018,28-02-2018,28-02-2018,2,7
1411,109,01-03-2018,02-03-2018,02-03-2018,1,2
1412,1043,01-03-2018,02-03-2018,04-03-2018,2,7
1413,56,01-03-2018,03-03-2018,04-03-2018,3,8
1414,293,03-03-2018,05-03-2018,06-03-2018,2,7
1415,839,03-03-2018,04-03-2018,05-03-2018,2,7
1416,566,03-03-2018,04-03-2018,06-03-2018,3,8
